chunk_id;content;summary;chunk_type;filename;page_number
bdeee52ee13f6079e37a4c00e6f98a13;"These products are especially chosen for the maintenance. It is not recommended that these are replaced by other products. Some machine parts are sensitive to greases containing solid parts such as graphite or MoS2. Please contact HGG if you have problems in ordering the products that are described above.

         Components  1   Outfeed table  2   Cell  3   Control unit  4   Front chuck      5   Bogie front  6   Bogie middle   7   Bogie rear  8   Trolley      9   Exhaust system  10 Frame  11 Plasma unit  12 Infeed loading chains (optional)  

Page 38/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual";"I'm sorry, but I can't view images. However, I can help you understand what typical key elements might be found in a Roborail machine manual. These could include:

1. **Safety Instructions**: Guidelines on safe handling, potential hazards, and emergency procedures.

2. **Parts Identification**: Diagrams or images labeling different components of the Roborail machine.

3. **Operating Procedures**: Step-by-step instructions for starting, operating, and shutting down the machine.

4. **Maintenance Guidelines**: Information on routine maintenance tasks, schedules, and troubleshooting tips.

5. **Technical Specifications**: Details on the machine’s performance, size, weight, and power requirements.

6. **Installation Instructions**: Guidelines on how to properly set up the machine for use.

7. **Wiring Diagrams**: Electrical schematics if applicable.

8. **Troubleshooting Section**: Common issues and their solutions.

If you can provide a description of the image or specific elements you";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;38
4a8ff35f2a126cf2552399ab9d123ff8;Maintenance every week Point Description No. Type Operating hours Visual inspection on components for damage, scrap and leaks. Replace worn parts immediately. Visual inspection of the general condition of the robot arm. Clean cutting cell 2 2 4.2 Clean the front chuck, remove dust between the housing and the rotating part at the front and between the paths in which the jaws move Clean the screen of the remote control and the keyboard with a clean, dry cloth. Visual inspection of the control unit cabinets for dirt and damage. C 40 40 40 40;"The maintenance tasks for the Roborail machine include the following weekly checks:

1. **Visual Inspection**: 
   - Inspect components for damage, wear, and leaks; replace any worn parts immediately.
   - Check the general condition of the robot arm.
   - Inspect the control unit cabinets for dirt and any damage.

2. **Cleaning**:
   - Clean the cutting cell.
   - Clean the front chuck by removing dust from between the housing and the rotating part, as well as between the jaw movement paths.
   - Wipe the screen of the remote control and the keyboard with a clean, dry cloth.

These tasks should be performed for a total of 40 operating hours for optimal maintenance.";table;Operators manual_RoboRail V2.2_170424.pdf;39
a038aaeaed79dc2f0c89435cf4259456;"3

40 40

Maintenance every month";I'm sorry, but I can't see images or access visual content. If you could provide a description of the image or the specific elements you'd like to discuss, I'd be happy to help or provide information related to Roborail machines!;compositeelement;Operators manual_RoboRail V2.2_170424.pdf;39
c763cdbb1a650ea007c92ea34af73f70;Point Description No. Type Operating hours 10 3 3 1 Clean and lightly grease the toothed rack. Remove the cooling unit filter and clean with compressed air. Replace if necessary. Visual inspection in the control unit and functional check of the fan. Degrease and clean outfeed table cylinder rods with a clean dry cloth. 12.1A Visual inspection of oil reservoir on frame, empty if necessary 2 A Clean the external surfaces of the robot arm. Clean and lubricate the chains of the optional infeed table 2 1 1 4 I -- 160 160 160 160;"The table from the Roborail machine manual outlines maintenance tasks that are categorized by point description, type, and operating hours. Key tasks include:

1. **General Maintenance:**
   - Clean and lightly grease the toothed rack.
   - Remove and clean the cooling unit filter; replace if needed.
   - Conduct a visual inspection and functional check of the control unit and fan.

2. **Specific Tasks:**
   - Degrease and clean the outfeed table cylinder rods with a dry cloth.
   - Inspect the oil reservoir on the frame; empty if necessary.
   - Clean the external surfaces of the robot arm.
   - Clean and lubricate the chains of the optional infeed table.

The tasks are scheduled based on operating hours, with some tasks noted to be repeated at intervals of 160 operating hours.";table;Operators manual_RoboRail V2.2_170424.pdf;39
c8d9e9d1cebec25f3dcbbf9f4f5073c3;Maintenance every 2 months Point Description No. Type Operating hours 4.2, 8.1 3.2, 8.1 8.2 Check energy chain, cable and hoses for damage and wear. 8.1 Check the position of the cables and hoses. They must move Open the jaws of the chuck and the trolley completely, clean and grease Close the jaws of the chuck and trolley completely, clean and grease III III 320 320 320 320 freely with no excessive bending or twisting. Check for thermal damage and other signs of wear. 8.1 Clean driving gear Trolley 8.1 8.2 8.1 Apply new grease on the gear and move the jaws back and forth Pump new grease into the nipple on the motor flange Apply new grease on the jaws on the front side III III 320 320 320 320;"The table outlines maintenance tasks for a Roborail machine that should be performed every two months, primarily focusing on checking for wear and ensuring proper operation of its components. Key tasks include:

- **Check energy chain, cables, and hoses** for damage, wear, and incorrect positioning to ensure they move freely.
- **Inspect and clean** the chuck and trolley jaws, ensuring they are fully opened and closed; this includes applying new grease to various components like the driving gear and motor flange.
- Each task is labeled with specific points in the manual (4.2, 8.1, etc.) and involves working with the machine for a total of 320 operating hours. 

Overall, the maintenance emphasizes cleaning and lubrication to maintain optimal machine functionality.";table;Operators manual_RoboRail V2.2_170424.pdf;39
fd2ed4518226323099dfc4fe74db6531;Maintenance every 6 months Point Description No. Type Operating hours 10/12.1 10 Clean the toothed rack and apply a small amount of grease to the rack and pinion. Pump a small amount of grease into the linear bearings III III 1000 1000;The maintenance schedule for the Roborail machine specifies that every 6 months, users should clean the toothed rack and apply a small amount of grease to the rack and pinion, as well as pump a small amount of grease into the linear bearings. This maintenance task should be performed after a total of 1000 operating hours.;table;Operators manual_RoboRail V2.2_170424.pdf;39
847f22b8c1dcf359d18b44d56b5e83b3;"Check the hoses for wear, if damaged or in a bad condi�on change them. It is good prac�ce to replace all hoses a�er a period of 2-3 years. The rubber of the hoses will dry out with the risk of leakage!

Page 39/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual";"I'm sorry, but I can't see images. However, I can help you understand key elements that are often included in a machine manual, such as:

1. **Safety Instructions**: Guidelines for safe operation, personal protective equipment (PPE) required, and warnings about potential hazards.

2. **Specifications**: Technical details about the Roborail machine, including dimensions, weight, power requirements, and performance metrics.

3. **Setup Instructions**: Steps for assembling or installing the machine, including any necessary tools or equipment.

4. **Operation Guidelines**: Instructions on how to use the machine, including controls, settings, and procedures for different functions.

5. **Maintenance**: Information on routine maintenance tasks, schedules, and troubleshooting tips to keep the machine in good working order.

6. **Diagrams and Illustrations**: Visual aids that help explain the components, assembly, operation, and maintenance procedures.

7. **Parts List**: A comprehensive list of all parts that make up";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;39
2c45074d05857dec76717ef68e5c0a8a;Maintenance every 5 years Point Description No. Type Operating hours 12.1B Change the gearbox oil of the gearboxes of the optional infeed table. V 1000;According to the Roborail machine manual, maintenance is required every 5 years for the gearbox oil in the gearboxes of the optional infeed table. This task should be performed after the machine has operated for 1000 hours.;table;Operators manual_RoboRail V2.2_170424.pdf;40
543d13edfa53b7e9a8c9cef69a3788f9;"Page 40/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

Detail 8.1 Trolley Detail 8.2 Trolley Detail 12.1 Infeed table

Page 41/62

version 2.1 | 24-4-2024

  

8.5 Plasma Unit Maintenance Please refer to the Plasma Unit manual.

Page 42/62

RoboRail Operator’s manual

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

9 Calibra�on

Text indicators

In this document: - Bullet points: - Bullet points: - Bullet points: - Bullet point: - -

refer to the § with the speciﬁed calibra�on procedure describe the steps to perform describe the result of the step(s) refers to an image at the botom of the corresponding paragraph (§) gives a short explana�on about the calibra�on refers to instruc�ons on the screen of the remote control

- Bullet point: a refers to an image at the bottom of the corresponding paragraph (§)

- Text written in italics: gives a short explanation about the calibration

Text written in italics: Text writen in bold:

Text written in bold: refers to instructions on the screen of the remote control

Controls

Remote control | screen

The calibra�on procedures are controlled by the remote control. This is the screen (on an adjustable arm) on the control unit. The remote control contains an emergency buton ( calibra�on procedures to stop the RoboRail.

Do not use the power on/oﬀ buton on the control panel of the robot cell (refer to § 1.2.2) to stop the RoboRail during calibra�on to prevent loss of se�ngs.

Control panel | robot cell On the side of the robot cell, underneath the control unit cabinet, there is a control panel with two key switches:

POWER   MAINTENANCE   OFF   ON         To de-energize  the RoboRail   To energize the  RoboRail   Maintenance  mode oﬀ   Maintenance  mode on  

(oe >)

a v Y

For calibra�on purposes: - - Maintenance switch must be on (key to the right)

In the Maintenance mode the safety mechanisms of the cell door are overridden.

Page 43/62

version 2.1 | 24-4-2024

  

RoboRail Operator’s manual

Control panel | trolley

On the trolley there is a control panel with two switches:";I'm sorry, but I cannot view or analyze images directly. However, if you can describe the image or provide details about its content, I would be happy to help you understand or summarize the key elements typically found in a Roborail machine manual. These elements often include safety warnings, operational guidelines, maintenance procedures, and troubleshooting tips. Let me know how you'd like to proceed!;compositeelement;Operators manual_RoboRail V2.2_170424.pdf;40
852566f913bef106ee7bf5f03b70899a;CHUCK CLAMP TROLLEY MOVE OFF To open the rear chuck ON To close the rear chuck Y+ To move the trolley to the front (to the front chuck) Y‒ To move the trolly to the rear (away from the front chuck);"The table provides instructions for operating the chuck clamp trolley on a Roborail machine. 

- ""MOVE OFF"" indicates how to open the rear chuck.
- ""ON"" is used to close the rear chuck.
- ""Y+"" moves the trolley forward toward the front chuck.
- ""Y‒"" moves the trolley backward, away from the front chuck.";table;Operators manual_RoboRail V2.2_170424.pdf;44
be05a8384e3b82ccc14dcfb837eccbde;"Responsible persons

The calibra�on procedures that are writen in this document are exclusively reserved for mechanics.

Related documents

RoboRail operator’s manual schema�cs, as appropriate - parts lists - components supplier instruc�on handbooks - documents, drawings, data sheets and declara�ons -

You can ﬁnd these documents on the Internet Customer Portal.

Safety

  

Wear personal protec�ve equipment (PPE) during the calibra�on procedure(s).

During calibra�on, make sure to remain at a safe distance from moving parts of the machine. This also applies to persons who enter the work area.

Obey the safety instruc�ons as writen in the operator’s manual of the RoboRail.

Components

The images on pages 16 to 18 show an overview of the main components of the RoboRail.

Calibra�on types

This document describes the calibra�on procedure of the components that follow:";"I'm sorry, but I cannot view images directly. However, I can help you understand common key elements that might be found in a Roborail machine manual, such as:

1. **Introduction**: Overview of the Roborail machine, its purpose, and capabilities.

2. **Specifications**: Detailed technical specifications, including dimensions, weight, power requirements, and operational limits.

3. **Safety Information**: Important safety guidelines and warnings to ensure safe operation and handling.

4. **Operating Instructions**: Step-by-step instructions on how to operate the machine, including setup, configuration, and start-up procedures.

5. **Maintenance Guidelines**: Recommendations for regular maintenance, troubleshooting tips, and repair procedures to ensure optimal performance.

6. **Technical Diagrams**: Illustrations or schematics of the machine components and systems for better understanding.

7. **Parts List**: A comprehensive list of parts, including part numbers, for reference when ordering replacements.

8. **Troubleshooting Section";compositeelement;Operators manual_RoboRail V2.2_170424.pdf;44
